seq_position,cpg_name,genomic_rank
1282,cg12020639,2602
1283,cg04310489,2603
1284,cg03364781,2608
1285,cg08719081,2608
1286,cg16893614,2609
1287,cg10241097,2610
1288,cg24346637,2611
1289,cg03366896,2613
1290,cg03152785,2615
1291,cg05675373,2616
1292,cg03373080,2619
1293,cg25416363,2621
1294,cg05368942,2622
1295,cg20097268,2627
1296,cg14198172,2628
1297,cg18434152,2630
1298,cg07830847,2631
1299,cg12604192,2632
1300,cg16773028,2634
1301,cg03483626,2644
1302,cg00995520,2645
1303,cg10516886,2649
1304,cg22325572,2650
1305,cg03410718,2651
1306,cg03415518,2654
1307,cg23874078,2654
1308,cg22780428,2655
1309,cg00619207,2659
1310,cg26366091,2665
1311,cg10045881,2666
1312,cg04763192,2668
1313,cg09558502,2670
1314,cg03439805,2670
1315,cg22997415,2671
1316,cg12955127,2672
1317,cg11735358,2673
1318,cg10500716,2674
1319,cg02947253,2677
1320,cg25674286,2678
1321,cg07597871,2683
1322,cg27284019,2684
1323,cg04208151,2685
1324,cg00160914,2686
1325,cg09276363,2688
1326,cg22957381,2689
1327,cg10841258,2690
1328,cg03469082,2691
1329,cg20648108,2692
1330,cg04057053,2693
1331,cg07003563,2695
1332,cg01183669,2696
1333,cg05807768,2698
1334,cg04564646,2700
1335,cg12687922,2705
1336,cg04828892,2706
1337,cg23746359,2707
1338,cg10834677,2708
1339,cg03494005,2711
1340,cg08491025,2713
1341,cg26091510,2715
1342,cg20758803,2717
1343,cg16769442,2718
1344,cg01580044,2719
1345,cg21539243,2720
1346,cg13958304,2721
1347,cg23078294,2722
1348,cg00916635,2723
1349,cg03513163,2724
1350,cg14385738,2724
1351,cg01883521,2732
1352,cg20618842,2733
1353,cg17253459,2734
1354,cg05368341,2737
1355,cg22646710,2738
1356,cg20932765,2742
1357,cg19234509,2743
1358,cg23018891,2744
1359,cg23523368,2745
1360,cg15740508,2746
1361,cg08166982,2747
1362,cg19432434,2749
1363,cg17696091,2751
1364,cg18087477,2752
1365,cg09058542,2754
1366,cg03614513,2756
1367,cg21184174,2762
1368,cg00819310,2765
1369,cg08157638,2766
1370,cg05190718,2768
1371,cg18942631,2769
1372,cg09440340,2772
1373,cg09580336,2775
1374,cg14841875,2776
1375,cg03573747,2779
1376,cg21039631,2779
1377,cg11160820,2780
1378,cg12205047,2781
1379,cg08361238,2784
1380,cg03580876,2784
1381,cg03582451,2785
1382,cg03752628,2785
1383,cg23953831,2787
1384,cg08920071,2788
1385,cg12641660,2789
1386,cg13221588,2790
1387,cg03591238,2792
1388,cg19120746,2793
1389,cg22424746,2795
1390,cg27446185,2797
1391,cg18389062,2798
1392,cg23828212,2799
1393,cg03600687,2799
1394,cg01152499,2800
1395,cg14545899,2801
1396,cg14915165,2804
1397,cg11320143,2805
1398,cg09497789,2807
1399,cg03611555,2807
1400,cg03642518,2833
1401,cg03648823,2836
1402,cg05257479,2837
1403,cg03657766,2838
1404,cg04087608,2839
1405,cg16175792,2840
1406,cg07090813,2844
1407,cg26791905,2845
1408,cg22718139,2849
1409,cg03667047,2849
1410,cg10212621,2850
1411,cg00808492,2852
1412,cg23131777,2854
1413,cg03680758,2855
1414,cg23326301,2857
1415,cg21047206,2858
1416,cg10321723,2863
1417,cg13019092,2864
1418,cg12832565,2865
1419,cg08614201,2867
1420,cg22262549,2869
1421,cg02245418,2870
1422,cg11246695,2872
1423,cg07015079,2873
1424,cg10823926,2874
1425,cg04126335,2875
1426,cg17938146,2876
1427,cg03085637,2877
1428,cg06804431,2878
1429,cg15611923,2881
1430,cg03418289,2882
1431,cg21332946,2883
1432,cg07036775,2887
1433,cg19413110,2888
1434,cg03724463,2890
1435,cg19389852,2892
1436,cg03732295,2894
1437,cg07136254,2894
1438,cg14367344,2900
1439,cg22857957,2901
1440,cg11120551,2902
1441,cg16525692,2903
1442,cg27244432,2907
1443,cg02173484,2909
1444,cg08307963,2910
1445,cg03764161,2920
1446,cg11935147,2926
1447,cg03086563,2932
1448,cg08908355,2933
1449,cg24070847,2934
1450,cg08934443,2935
1451,cg07807709,2936
1452,cg06605933,2938
1453,cg09980622,2939
1454,cg01705587,2941
1455,cg21363943,2942
1456,cg24620905,2944
1457,cg00941229,2945
1458,cg09065135,2946
1459,cg01385430,2947
1460,cg12072973,2950
1461,cg13841804,2953
1462,cg00476580,2954
1463,cg10549188,2955
1464,cg16501235,2959
1465,cg21715963,2960
1466,cg09563216,2962
1467,cg03807314,2963
1468,cg18031008,2963
1469,cg08749122,2964
1470,cg11512771,2965
1471,cg09622957,2968
1472,cg04863713,2969
1473,cg01139966,2977
1474,cg20767356,2978
1475,cg20802392,2979
1476,cg11946165,2981
1477,cg17942553,2983
1478,cg12082615,2984
1479,cg17918089,2985
1480,cg03835296,2986
1481,cg03837750,2988
1482,cg04082985,2988
1483,cg03841029,2991
1484,cg07337598,2991
1485,cg20437604,2992
1486,cg07495664,2996
1487,cg06433658,2997
1488,cg19744131,2998
1489,cg04275985,2999
1490,cg11584936,3000
1491,cg03849074,3000
1492,cg26288160,3001
1493,cg18660898,3003
1494,cg07139440,3004
1495,cg03853987,3004
1496,cg00224508,3005
1497,cg17002259,3006
1498,cg10124491,3007
1499,cg11411707,3008
1500,cg03856786,3008
1501,cg01958916,3011
1502,cg17720233,3012
1503,cg23612220,3013
1504,cg24262376,3015
1505,cg15827295,3020
1506,cg03718677,3021
1507,cg07634204,3024
1508,cg03875195,3024
1509,cg07668036,3026
1510,cg08927489,3027
1511,cg15691841,3028
1512,cg06585027,3030
1513,cg00123035,3032
1514,cg04900486,3033
1515,cg18515587,3034
1516,cg19703628,3035
1517,cg22736107,3036
1518,cg12647320,3037
1519,cg03890877,3039
1520,cg03011500,3039
1521,cg10545682,3041
1522,cg12729048,3042
1523,cg00368415,3044
1524,cg13625205,3045
1525,cg26050734,3046
1526,cg26093148,3047
1527,cg14269514,3051
1528,cg23864823,3052
1529,cg25112191,3055
1530,cg18149207,3057
1531,cg18081104,3061
1532,cg07874520,3062
1533,cg03940966,3064
1534,cg07017477,3065
1535,cg10795646,3067
1536,cg12052258,3069
1537,cg10673431,3070
1538,cg13447818,3073
1539,cg19370451,3074
1540,cg03940103,3074
1541,cg16713808,3075
1542,cg05248781,3076
1543,cg11750883,3077
1544,cg12588301,3078
1545,cg20676475,3080
1546,cg26135325,3081
1547,cg26466858,3082
1548,cg21312148,3083
1549,cg13697387,3085
1550,cg03954150,3086
1551,cg21846488,3088
1552,cg03958344,3089
1553,cg17542385,3089
1554,cg24304714,3092
1555,cg21434954,3093
1556,cg08878744,3094
1557,cg21948655,3095
1558,cg09542291,3096
1559,cg25082710,3097
1560,cg05440289,3099
1561,cg06101324,3102
1562,cg04505023,3103
1563,cg04138756,3104
1564,cg25856811,3105
1565,cg14826683,3106
1566,cg27626424,3112
1567,cg03986640,3112
1568,cg09448880,3113
1569,cg06275635,3114
1570,cg03165378,3119
1571,cg02813121,3124
1572,cg24898863,3129
1573,cg04005032,3130
1574,cg09413557,3137
1575,cg00419564,3138
1576,cg04009666,3138
1577,cg17250929,3141
1578,cg08823182,3142
1579,cg26894575,3143
1580,cg04020816,3143
1581,cg24691453,3144
1582,cg07426848,3146
1583,cg06615154,3148
1584,cg13997435,3150
1585,cg04033650,3151
1586,cg23499956,3154
1587,cg25433648,3155
1588,cg20847746,3159
1589,cg14467840,3160
1590,cg14188111,3162
1591,cg07576541,3163
1592,cg10272885,3164
1593,cg13216303,3165
1594,cg07688613,3167
1595,cg15371509,3168
1596,cg21279955,3172
1597,cg23376526,3173
1598,cg01402255,3176
1599,cg19490266,3181
1600,cg06324094,3182
1601,cg25667202,3185
1602,cg20859470,3186
1603,cg24490338,3190
1604,cg12205230,3192
1605,cg12402495,3193
1606,cg16491909,3194
1607,cg01628253,3195
1608,cg20713492,3197
1609,cg21379008,3199
1610,cg08190044,3200
1611,cg04095468,3200
1612,cg25853020,3204
1613,cg04101379,3205
1614,cg08008562,3213
1615,cg09311052,3214
1616,cg21052164,3215
1617,cg00818872,3216
1618,cg10409799,3217
1619,cg11902458,3218
1620,cg10946435,3219
1621,cg20977411,3222
1622,cg04361527,3223
1623,cg25816468,3224
1624,cg10892866,3226
1625,cg01277844,3227
1626,cg00915289,3232
1627,cg17891149,3233
1628,cg04136480,3234
1629,cg17608500,3234
1630,cg01366407,3235
1631,cg04137128,3237
1632,cg23154272,3238
1633,cg01782486,3240
1634,cg25412453,3241
1635,cg15694180,3243
1636,cg03379131,3244
1637,cg14605134,3245
1638,cg17582777,3247
1639,cg05813084,3248
1640,cg08250444,3250
1641,cg03231024,3251
1642,cg04172348,3254
1643,cg20495040,3254
1644,cg15804118,3257
1645,cg04180460,3257
1646,cg21038964,3258
1647,cg26233468,3259
1648,cg07399355,3264
1649,cg04187545,3265
1650,cg17257175,3265
1651,cg12543649,3267
1652,cg25912717,3268
1653,cg06237414,3269
1654,cg17319849,3271
1655,cg22939715,3272
1656,cg24034289,3273
1657,cg01745448,3274
1658,cg14550101,3276
1659,cg02280309,3279
1660,cg15470750,3280
1661,cg12489819,3281
1662,cg22234962,3282
1663,cg11503744,3285
1664,cg23060239,3286
1665,cg17038116,3288
1666,cg18528640,3289
1667,cg27114086,3290
1668,cg25446086,3291
1669,cg08256691,3293
1670,cg05321960,3294
1671,cg08403419,3297
1672,cg08525145,3298
1673,cg20375554,3301
1674,cg23320056,3302
1675,cg06251129,3306
1676,cg06821274,3307
1677,cg22796458,3308
1678,cg17921310,3309
1679,cg24502084,3310
1680,cg09243900,3312
1681,cg19580810,3313
1682,cg04317543,3318
1683,cg14171523,3327
1684,cg24008892,3330
1685,cg27165888,3331
1686,cg04293726,3332
1687,cg13282594,3333
1688,cg04356968,3336
1689,cg06882877,3337
1690,cg10046892,3338
1691,cg04304130,3339
1692,cg01646665,3341
1693,cg14500718,3342
1694,cg08763433,3343
1695,cg22377142,3348
1696,cg24042452,3349
1697,cg18993334,3350
1698,cg18388972,3351
1699,cg17727529,3357
1700,cg04325632,3358
1701,cg03989569,3364
1702,cg12262564,3366
1703,cg12124478,3367
1704,cg09822001,3369
1705,cg16168311,3370
1706,cg14277848,3371
1707,cg02609880,3374
1708,cg21475402,3376
1709,cg21838334,3382
1710,cg12356261,3383
1711,cg03734660,3384
1712,cg27493997,3385
1713,cg16728114,3387
1714,cg23881601,3388
1715,cg04368877,3388
1716,cg25371088,3390
1717,cg25503559,3391
1718,cg04376617,3393
1719,cg12421458,3394
1720,cg06106793,3396
1721,cg15503799,3397
1722,cg00626119,3398
1723,cg25827666,3399
1724,cg04384398,3400
1725,cg12499211,3402
1726,cg02049180,3404
1727,cg12995941,3405
1728,cg04394967,3406
1729,cg03955296,3413
1730,cg05909475,3414
1731,cg04405541,3414
1732,cg25259754,3418
1733,cg08786003,3420
1734,cg09340639,3422
1735,cg01637734,3424
1736,cg11139878,3425
1737,cg26870566,3429
1738,cg04422896,3430
1739,cg26928603,3430
1740,cg13765621,3433
1741,cg04431054,3435
1742,cg07950803,3436
1743,cg15952487,3440
1744,cg04435420,3440
1745,cg04574507,3441
1746,cg09478478,3442
1747,cg04437590,3442
1748,cg12200412,3443
1749,cg25119415,3456
1750,cg11003133,3461
1751,cg10636246,3462
1752,cg08654655,3465
1753,cg10544564,3466
1754,cg23507131,3468
1755,cg18552413,3469
1756,cg14696870,3470
1757,cg15700197,3471
1758,cg25076881,3472
1759,cg08474603,3475
1760,cg10663017,3476
1761,cg04275881,3481
1762,cg04466870,3481
1763,cg18084791,3482
1764,cg04473302,3484
1765,cg09451092,3489
1766,cg02849695,3490
1767,cg08661227,3496
1768,cg06992027,3497
1769,cg17720231,3499
1770,cg09737668,3500
1771,cg18913171,3501
1772,cg04197051,3502
1773,cg23004625,3503
1774,cg05101920,3504
1775,cg20066612,3506
1776,cg08665772,3507
1777,cg02032115,3510
1778,cg06517798,3513
1779,cg09547777,3515
1780,cg00327483,3516
1781,cg07566050,3517
1782,cg04513728,3517
1783,cg18177682,3518
1784,cg01429181,3520
1785,cg08284180,3521
1786,cg12701576,3522
1787,cg14964658,3523
1788,cg00689010,3525
1789,cg27497900,3526
1790,cg04520084,3526
1791,cg17993772,3527
1792,cg08247612,3528
1793,cg12529228,3529
1794,cg04531710,3534
1795,cg20535085,3535
1796,cg18881723,3536
1797,cg13311440,3538
1798,cg11721194,3541
1799,cg01367992,3544
1800,cg04542938,3546
1801,cg04545516,3548
1802,cg10106388,3548
1803,cg11939496,3549
1804,cg21476940,3551
1805,cg04551925,3552
1806,cg18641937,3554
1807,cg04556854,3556
1808,cg00446235,3556
1809,cg07883333,3558
1810,cg04559909,3559
1811,cg06823263,3559
1812,cg06034822,3560
1813,cg01774645,3561
1814,cg22585988,3564
1815,cg00756887,3565
1816,cg04567315,3565
1817,cg13298382,3568
1818,cg05650171,3570
1819,cg04991214,3571
1820,cg01801174,3574
1821,cg26486702,3576
1822,cg04583874,3577
1823,cg20803370,3577
1824,cg00397740,3578
1825,cg23082632,3579
1826,cg03522910,3580
1827,cg07354440,3581
1828,cg17166812,3582
1829,cg14448116,3583
1830,cg05659526,3588
1831,cg13853198,3590
1832,cg04600618,3592
1833,cg01053621,3592
1834,cg27433062,3593
1835,cg24592207,3594
1836,cg02525396,3595
1837,cg25214346,3596
1838,cg04605667,3596
1839,cg06277277,3597
1840,cg04612566,3598
1841,cg11221265,3599
1842,cg27470554,3601
1843,cg24192663,3602
1844,cg04619854,3605
1845,cg26015133,3608
1846,cg27495845,3609
1847,cg23779106,3610
1848,cg26591879,3611
1849,cg07924819,3612
1850,cg20172280,3614
1851,cg19130550,3615
1852,cg17096191,3616
1853,cg06473539,3617
1854,cg04644624,3619
1855,cg14701962,3620
1856,cg26379475,3621
1857,cg12274567,3622
1858,cg19451466,3624
1859,cg27409012,3625
1860,cg15103675,3626
1861,cg17496788,3628
1862,cg22740835,3629
1863,cg07774025,3630
1864,cg09501516,3632
1865,cg04663487,3633
1866,cg10604646,3633
1867,cg16604136,3635
1868,cg04668164,3635
1869,cg15778350,3636
1870,cg00532890,3637
1871,cg24489237,3638
1872,cg04678793,3640
1873,cg24650501,3647
1874,cg07686479,3648
1875,cg04689061,3649
1876,cg10364513,3649
1877,cg08623787,3650
1878,cg27477594,3653
1879,cg22165507,3654
1880,cg08343943,3655
1881,cg04700925,3656
1882,cg11373746,3656
1883,cg18964732,3657
1884,cg15781625,3658
1885,cg04705866,3659
1886,cg03036064,3659
1887,cg04711050,3662
1888,cg04711324,3663
1889,cg24272559,3664
1890,cg14256814,3665
1891,cg26079320,3666
1892,cg09527021,3667
1893,cg15965055,3672
1894,cg18894878,3673
1895,cg04720330,3673
1896,cg13249256,3674
1897,cg06665322,3675
1898,cg21182322,3681
1899,cg09554443,3687
1900,cg12336540,3691
1901,cg18596794,3693
1902,cg04739570,3694
1903,cg03001647,3695
1904,cg06933072,3699
1905,cg04743872,3700
1906,cg08205865,3700
1907,cg08151281,3702
1908,cg07684150,3703
1909,cg25219134,3704
1910,cg04748704,3706
1911,cg04736140,3706
1912,cg24769045,3707
1913,cg04752565,3709
1914,cg17095936,3709
1915,cg26220985,3710
1916,cg04754011,3710
1917,cg10835876,3711
1918,cg16959606,3712
1919,cg08785155,3713
1920,cg14287742,3716
1921,cg24407065,3717
1922,cg26628634,3718
1923,cg04762213,3718
1924,cg16121444,3719
1925,cg08047907,3724
1926,cg04775502,3726
1927,cg13912204,3730
1928,cg09891761,3731
1929,cg25256723,3732
1930,cg01459453,3734
1931,cg09060914,3735
1932,cg04785461,3735
1933,cg19853494,3737
1934,cg09784259,3738
1935,cg04790874,3738
1936,cg26023751,3739
1937,cg16404689,3740
1938,cg23051655,3741
1939,cg23258063,3742
1940,cg22068764,3745
1941,cg25778166,3750
1942,cg18063149,3751
1943,cg15514848,3752
1944,cg21183846,3753
1945,cg04393897,3754
1946,cg11594415,3755
1947,cg22077553,3756
1948,cg01653110,3758
1949,cg23391785,3761
1950,cg11584111,3765
1951,cg04826422,3766
1952,cg20525378,3767
1953,cg10161121,3772
1954,cg00071250,3774
1955,cg04836428,3775
1956,cg19589427,3780
1957,cg16517394,3782
1958,cg10861599,3783
1959,cg24420778,3784
1960,cg15883716,3787
1961,cg04853958,3787
1962,cg04446579,3788
1963,cg24241455,3789
1964,cg11905617,3790
1965,cg25372135,3791
1966,cg04870470,3797
1967,cg06189265,3797
1968,cg10578779,3798
1969,cg01770400,3799
1970,cg14047008,3800
1971,cg18504532,3803
1972,cg16743289,3811
1973,cg25335775,3812
1974,cg21076470,3813
1975,cg04894993,3814
1976,cg01095590,3817
1977,cg11908570,3818
1978,cg10994126,3824
1979,cg14659404,3826
1980,cg23492043,3827
1981,cg13843613,3828
1982,cg13589108,3829
1983,cg16962970,3835
1984,cg25461905,3839
1985,cg11832543,3840
1986,cg19399532,3841
1987,cg10559803,3844
1988,cg08643928,3845
1989,cg07044282,3846
1990,cg04951204,3846
1991,cg01426743,3848
1992,cg12629244,3849
1993,cg27403822,3851
1994,cg02709261,3852
1995,cg04691540,3854
1996,cg04964702,3855
1997,cg02275294,3855
1998,cg12118011,3856
1999,cg04970352,3860
2000,cg12277666,3860
2001,cg09656934,3861
2002,cg05421688,3862
2003,cg13449778,3863
2004,cg07761912,3870
2005,cg18792584,3871
2006,cg03115649,3872
2007,cg25478157,3874
2008,cg08812504,3877
2009,cg08755040,3878
2010,cg25680829,3880
2011,cg22126266,3881
2012,cg26750139,3885
2013,cg00223186,3886
2014,cg08638395,3887
2015,cg16394138,3888
2016,cg01040850,3892
2017,cg13228642,3895
2018,cg05028467,3901
2019,cg17892328,3902
2020,cg01419479,3903
2021,cg26135716,3904
2022,cg20492121,3905
2023,cg15756091,3906
2024,cg01939443,3907
2025,cg16478792,3908
2026,cg16891895,3909
2027,cg17124700,3913
2028,cg18117393,3914
2029,cg00548060,3915
2030,cg08596642,3916
2031,cg05055720,3917
2032,cg19572947,3917
2033,cg07928641,3920
2034,cg00208830,3923
2035,cg23696949,3924
2036,cg00707317,3928
2037,cg10202457,3929
2038,cg02105034,3930
2039,cg01579216,3934
2040,cg27155653,3935
2041,cg03125090,3936
2042,cg20579480,3937
2043,cg11505048,3938
2044,cg14313310,3941
2045,cg20271396,3942
2046,cg14773259,3943
2047,cg05135156,3945
2048,cg27167439,3946
2049,cg18772361,3951
2050,cg19921776,3952
2051,cg05103623,3952
2052,cg25182523,3958
2053,cg11320084,3960
2054,cg26542888,3961
2055,cg23335946,3962
2056,cg16280922,3963
2057,cg08358671,3965
2058,cg12626411,3967
2059,cg05130485,3969
2060,cg24577137,3969
2061,cg19155599,3972
2062,cg13986130,3973
2063,cg18335243,3974
2064,cg09461185,3975
2065,cg20315136,3983
2066,cg27062284,3984
2067,cg05157725,3984
2068,cg05576974,3986
2069,cg15235185,3987
2070,cg15361231,3989
2071,cg10704545,3991
2072,cg05163348,3992
2073,cg26793710,3992
2074,cg16608652,3993
2075,cg00725635,3994
2076,cg05164185,3994
2077,cg05168404,3997
2078,cg25840094,3998
2079,cg13650137,3999
2080,cg19350340,4000
2081,cg00321478,4001
2082,cg13463167,4002
2083,cg05189291,4005
2084,cg07214572,4006
2085,cg08008403,4007
2086,cg04223956,4010
2087,cg05200628,4011
2088,cg12958813,4012
2089,cg20406878,4016
2090,cg09255666,4029
2091,cg23915111,4033
2092,cg24485466,4034
2093,cg14085328,4035
2094,cg14175580,4036
2095,cg04983977,4040
2096,cg21870884,4042
2097,cg17733100,4045
2098,cg15250507,4046
2099,cg00095526,4053
2100,cg22815214,4054
2101,cg05257610,4055
2102,cg15304928,4056
2103,cg21431091,4057
2104,cg17983307,4059
2105,cg05666713,4060
2106,cg19570545,4061
2107,cg09009380,4062
2108,cg18330203,4064
2109,cg05275231,4065
2110,cg18692273,4065
2111,cg05275605,4066
2112,cg19713196,4066
2113,cg25947945,4067
2114,cg12114524,4068
2115,cg11688469,4069
2116,cg05284582,4071
2117,cg20771670,4073
2118,cg13645078,4074
2119,cg00540544,4078
2120,cg17780098,4079
2121,cg25167447,4088
2122,cg05313261,4093
2123,cg14920846,4094
2124,cg23687186,4105
2125,cg17718515,4106
2126,cg00617305,4108
2127,cg09404633,4110
2128,cg09636671,4111
2129,cg15262928,4112
2130,cg19676312,4113
2131,cg01036148,4114
2132,cg23901896,4115
2133,cg12970084,4116
2134,cg22283058,4118
2135,cg02751839,4120
2136,cg05352668,4122
2137,cg27261136,4122
2138,cg06545845,4123
2139,cg18384097,4125
2140,cg23506842,4127
2141,cg01918706,4129
2142,cg15173196,4130
2143,cg10091705,4131
2144,cg26526440,4132
2145,cg22594309,4135
2146,cg00528052,4138
2147,cg14560895,4139
2148,cg24744425,4141
2149,cg19157971,4142
2150,cg04462209,4143
2151,cg12888039,4144
2152,cg25023057,4145
2153,cg20133313,4146
2154,cg18275051,4147
2155,cg19028804,4149
2156,cg01194444,4152
2157,cg13626881,4154
2158,cg23609672,4155
2159,cg18959422,4156
2160,cg03625911,4158
2161,cg07423149,4159
2162,cg10935550,4170
2163,cg05411032,4170
2164,cg24337809,4171
2165,cg03764585,4175
2166,cg05419984,4176
2167,cg05955301,4177
2168,cg17703324,4180
2169,cg05657520,4181
2170,cg19791253,4184
2171,cg22226839,4185
2172,cg10117369,4187
2173,cg05436658,4189
2174,cg12022621,4190
2175,cg04498511,4192
2176,cg04902405,4193
2177,cg09819495,4194
2178,cg06672652,4195
2179,cg01566404,4200
2180,cg05556020,4201
2181,cg05606799,4202
2182,cg17539235,4203
2183,cg20867633,4204
2184,cg24798047,4205
2185,cg05461841,4206
2186,cg27549944,4207
2187,cg05462826,4207
2188,cg21581873,4210
2189,cg05467458,4212
2190,cg16072030,4212
2191,cg05702633,4213
2192,cg05471521,4215
2193,cg12467090,4215
2194,cg10507231,4216
2195,cg05473175,4217
2196,cg05473677,4218
2197,cg18119609,4220
2198,cg04698187,4222
2199,cg05369166,4225
2200,cg22571530,4226
2201,cg03732545,4229
2202,cg17860158,4230
2203,cg11560403,4231
2204,cg14717946,4233
2205,cg05290904,4234
2206,cg08353146,4237
2207,cg14514226,4238
2208,cg05938725,4241
2209,cg07713493,4243
2210,cg06948937,4244
2211,cg15364537,4246
2212,cg21478222,4248
2213,cg26245202,4249
2214,cg11455040,4252
2215,cg09635067,4254
2216,cg11480873,4255
